ИД клиента;CustomerID;Дата
1310970;548297;22.03.2019 23:36:33
1310992;252835;18.01.2018 12:35:53
1310994;343553;21.09.2018 13:58:22
1311018;348017;27.09.2018 13:09:02
1311040;319505;11.08.2018 01:06:52
1311047;350795;30.09.2018 15:52:59
1311059;648918;30.07.2019 17:50:18
1311061;290408;15.05.2018 12:50:19
1311069;649412;31.07.2019 09:45:27
1311094;431656;18.12.2018 18:09:52
1311135;584132;05.05.2019 11:21:17
1311146;490605;04.02.2019 07:12:12
1311152;353288;02.10.2018 17:42:58
1311166;598516;28.05.2019 15:47:13
1311173;328782;30.08.2018 15:04:43
1311209;317526;05.08.2018 23:21:28
1311231;353468;02.10.2018 20:41:11
1311273;599437;30.05.2019 00:09:36
1311280;396568;15.11.2018 22:23:42
1311296;233890;22.11.2017 01:18:02
1311357;440460;25.12.2018 08:33:59
1311379;648966;30.07.2019 18:31:46
1311474;456820;10.01.2019 09:44:11
1311485;453961;07.01.2019 13:58:01
1311507;632409;10.07.2019 19:03:25
1311524;457093;10.01.2019 14:09:05
1311552;241907;16.12.2017 16:41:52
1311610;268433;07.03.2018 20:09:37
1311645;650889;01.08.2019 18:57:51
1311725;650987;01.08.2019 21:07:12
1311737;651002;01.08.2019 21:24:00
1311867;651146;02.08.2019 06:11:31
1311871;651152;02.08.2019 07:05:54
1311951;651249;02.08.2019 10:27:08
1312052;651378;02.08.2019 12:26:29
1312104;651460;02.08.2019 13:25:54
1312149;651521;02.08.2019 14:19:52
1312169;651542;02.08.2019 14:32:09
1312191;651564;02.08.2019 14:45:48
1312201;651574;02.08.2019 14:55:52
1312214;651589;02.08.2019 15:06:17
1312238;651621;02.08.2019 15:29:34
1312249;651633;02.08.2019 15:39:21
1312254;651638;02.08.2019 15:45:38
1312297;651687;02.08.2019 16:28:34
1312309;651704;02.08.2019 16:42:09
1312325;651722;02.08.2019 16:56:52
1312371;651781;02.08.2019 18:10:39
1312374;651785;02.08.2019 18:15:25
1312390;651807;02.08.2019 18:38:09
1312397;651817;02.08.2019 18:47:39
1312419;651849;02.08.2019 19:26:50
1312430;651861;02.08.2019 19:40:11
1312438;651871;02.08.2019 19:54:20
1312467;651908;02.08.2019 20:39:34
1312501;651953;02.08.2019 21:57:11
1312507;651962;02.08.2019 22:10:35
1312532;651998;02.08.2019 23:04:27
1312549;652025;02.08.2019 23:46:58
1312551;652027;02.08.2019 23:52:52
1312575;652058;03.08.2019 01:20:34
1312614;652103;03.08.2019 08:07:00
1312637;652131;03.08.2019 09:18:02
1312656;652157;03.08.2019 09:57:11
1312671;652174;03.08.2019 10:17:27
1312720;652230;03.08.2019 11:24:08
1312742;652261;03.08.2019 11:56:58
1312754;652275;03.08.2019 12:05:32
1312759;652282;03.08.2019 12:14:39
1312779;652308;03.08.2019 12:30:34
1312824;652370;03.08.2019 13:19:27
1312916;652484;03.08.2019 14:42:50
1312923;652492;03.08.2019 14:52:50
1312936;652507;03.08.2019 15:05:06
1312947;652519;03.08.2019 15:13:22
1313002;652588;03.08.2019 16:11:27
1313040;652636;03.08.2019 16:49:44
1313065;652665;03.08.2019 17:12:59
1313068;652669;03.08.2019 17:19:10
1313132;652745;03.08.2019 18:23:36
1313140;652754;03.08.2019 18:37:27
1313141;652755;03.08.2019 18:38:05
1313150;652764;03.08.2019 18:46:52
1313155;652770;03.08.2019 18:52:49
1313163;652782;03.08.2019 19:01:36
1313254;652902;03.08.2019 21:22:32
1313255;652903;03.08.2019 21:24:30
1313364;653032;04.08.2019 00:44:45
1313369;653039;04.08.2019 01:15:10
1313371;653041;04.08.2019 01:29:20
1313374;653044;04.08.2019 01:55:49
1313387;653056;04.08.2019 04:18:06
1313388;653057;04.08.2019 04:36:19
1313401;653071;04.08.2019 08:00:20
1313428;653102;04.08.2019 09:33:29
1313430;653104;04.08.2019 09:34:06
1313431;653105;04.08.2019 09:35:33
1313450;653126;04.08.2019 09:59:30
1313467;653147;04.08.2019 10:19:20
1313487;653170;04.08.2019 10:46:41
1313577;607041;09.06.2019 18:08:44
1313603;653315;04.08.2019 12:52:11
1313642;653360;04.08.2019 13:35:06
1313666;653396;04.08.2019 14:02:11
1313668;653398;04.08.2019 14:03:39
1313671;653399;04.08.2019 14:04:29
1313692;653427;04.08.2019 14:24:00
1313711;653447;04.08.2019 14:49:13
1313720;653456;04.08.2019 14:59:05
1313721;653457;04.08.2019 14:59:18
1313722;653458;04.08.2019 15:01:14
1313726;653463;04.08.2019 15:04:22
1313765;653511;04.08.2019 15:44:16
1313859;653614;04.08.2019 17:29:19
1313861;653616;04.08.2019 17:35:07
1313875;653633;04.08.2019 17:47:04
1313934;653703;04.08.2019 18:58:51
1314012;653791;04.08.2019 20:38:49
1314040;653821;04.08.2019 21:19:39
1314042;653825;04.08.2019 21:22:22
1314044;653828;04.08.2019 21:23:22
1314052;653839;04.08.2019 21:41:40
1314080;653870;04.08.2019 22:37:39
1314120;653917;04.08.2019 23:53:21
1314151;653957;05.08.2019 04:03:51
1314160;653967;05.08.2019 07:06:21
1314166;653974;05.08.2019 07:53:18
1314179;653990;05.08.2019 08:40:32
1314254;654088;05.08.2019 11:09:44
1314274;654110;05.08.2019 11:32:34
1314329;654182;05.08.2019 12:32:22
1314389;654258;05.08.2019 13:28:27
1314396;654266;05.08.2019 13:31:34
1314473;654355;05.08.2019 14:53:58
1314481;654364;05.08.2019 14:57:15
1314513;654406;05.08.2019 15:37:54
1314540;654440;05.08.2019 16:04:43
1314568;654474;05.08.2019 16:32:38
1314580;654487;05.08.2019 16:44:29
1314595;654503;05.08.2019 16:54:07
1314670;654600;05.08.2019 18:35:46
1314714;654646;05.08.2019 19:24:58
1314719;654650;05.08.2019 19:28:17
1314725;654657;05.08.2019 19:32:35
1314729;654664;05.08.2019 19:43:03
1314782;654725;05.08.2019 20:51:18
1314847;654800;05.08.2019 22:18:36
1314857;654811;05.08.2019 22:26:01
1314886;654848;05.08.2019 23:11:30
1314898;654863;05.08.2019 23:35:25
1314916;654882;06.08.2019 00:17:16
1314928;654899;06.08.2019 00:54:50
1314954;654929;06.08.2019 04:39:40
1314986;654963;06.08.2019 08:40:17
1315030;655023;06.08.2019 10:16:41
1315073;655082;06.08.2019 11:13:39
1315074;655083;06.08.2019 11:13:45
1315120;655142;06.08.2019 12:16:49
1315122;655144;06.08.2019 12:17:24
1315130;655153;06.08.2019 12:24:08
1315147;650662;01.08.2019 15:22:07
1315202;655246;06.08.2019 13:34:28
1315207;655252;06.08.2019 13:40:44
1315219;655267;06.08.2019 13:54:05
1315243;655296;06.08.2019 14:16:19
1315255;655311;06.08.2019 14:27:21
1315257;655313;06.08.2019 14:29:12
1315265;655323;06.08.2019 14:39:16
1315294;655363;06.08.2019 15:12:14
1315320;655395;06.08.2019 15:53:02
1315328;655405;06.08.2019 16:05:50
1315340;655420;06.08.2019 16:26:27
1315354;655436;06.08.2019 16:44:20
1315356;655438;06.08.2019 16:44:38
1315390;655483;06.08.2019 17:31:16
1315404;655497;06.08.2019 17:44:57
1315405;655498;06.08.2019 17:45:06
1315430;505251;16.02.2019 09:22:37
1315439;445014;28.12.2018 09:06:12
1315440;549009;23.03.2019 15:56:21
1315460;545398;20.03.2019 19:11:57
1315464;617138;23.06.2019 19:08:12
1315476;559294;02.04.2019 21:35:31
1315482;611122;15.06.2019 19:33:22
1315517;609191;12.06.2019 22:11:47
1315589;655564;06.08.2019 18:58:57
1315618;655576;06.08.2019 19:17:37
1315619;655577;06.08.2019 19:17:38
1315702;603409;04.06.2019 18:11:43
1315740;655654;06.08.2019 20:33:47
1315747;655662;06.08.2019 20:42:00
1315802;655698;06.08.2019 21:27:51
1315806;574726;21.04.2019 16:20:12
1315809;603230;04.06.2019 14:08:51
1315845;577482;25.04.2019 14:24:01
1315863;587022;09.05.2019 19:59:21
1315942;655804;06.08.2019 23:41:46
1315956;419221;08.12.2018 13:41:23
1315959;602132;02.06.2019 19:51:16
1316029;655864;07.08.2019 07:26:24
1316043;594902;22.05.2019 15:08:54
1316131;655952;07.08.2019 10:26:46
1316174;656008;07.08.2019 11:15:16
1316178;655585;06.08.2019 19:22:03
1316189;656023;07.08.2019 11:32:52
1316206;656044;07.08.2019 11:55:27
1316226;656073;07.08.2019 12:18:44
1316248;656110;07.08.2019 12:47:10
1316268;656133;07.08.2019 13:01:20
1316276;656141;07.08.2019 13:08:37
1316300;656164;07.08.2019 13:27:54
1316309;656173;07.08.2019 13:36:59
1316310;656175;07.08.2019 13:37:01
1316371;656248;07.08.2019 14:44:27
1316395;656274;07.08.2019 15:07:16
1316426;656307;07.08.2019 15:32:52
1316448;656338;07.08.2019 16:03:00
1316472;656364;07.08.2019 16:28:51
1316497;656394;07.08.2019 17:01:34
1316646;656531;07.08.2019 19:55:07
1316656;656541;07.08.2019 20:03:15
1316685;656581;07.08.2019 20:47:16
1316741;656645;07.08.2019 21:57:01
1316750;656656;07.08.2019 22:17:29
1316771;641214;21.07.2019 13:52:14
1316785;656697;07.08.2019 23:17:04
1316854;656780;08.08.2019 07:10:23
1316855;656781;08.08.2019 07:12:54
1316894;656827;08.08.2019 09:23:29
1316899;656832;08.08.2019 09:29:10
1316904;656839;08.08.2019 09:37:18
1316907;656841;08.08.2019 09:39:22
1316924;656867;08.08.2019 10:14:07
1316929;656874;08.08.2019 10:20:52
1316955;656904;08.08.2019 11:01:14
1317033;656993;08.08.2019 12:12:31
1317061;657030;08.08.2019 12:49:02
1317125;657118;08.08.2019 14:12:03
1317128;657120;08.08.2019 14:14:52
1317156;657149;08.08.2019 14:36:03
1317181;657183;08.08.2019 14:57:41
1317182;646093;27.07.2019 12:51:24
1317205;657214;08.08.2019 15:21:29
1317238;657251;08.08.2019 16:08:30
1317242;657255;08.08.2019 16:10:20
1317358;657397;08.08.2019 18:46:09
1317456;657509;08.08.2019 21:03:23
1317470;657524;08.08.2019 21:21:54
1317482;657542;08.08.2019 21:43:38
1317495;657558;08.08.2019 21:59:48
1317511;657578;08.08.2019 22:23:49
1317545;657620;08.08.2019 23:10:08
1317589;657666;09.08.2019 00:59:18
1317596;657677;09.08.2019 01:17:21
1317627;657717;09.08.2019 07:47:39
1317629;657719;09.08.2019 07:54:55
1317664;657761;09.08.2019 09:32:16
1317687;657794;09.08.2019 10:07:58
1317693;657806;09.08.2019 10:16:41
1317745;657873;09.08.2019 11:13:14
1317827;657976;09.08.2019 12:27:22
1317832;657982;09.08.2019 12:33:42
1317836;657986;09.08.2019 12:35:22
1317861;658019;09.08.2019 12:52:49
1317882;658046;09.08.2019 13:08:33
1317883;658048;09.08.2019 13:10:24
1317898;658070;09.08.2019 13:26:19
1317936;658119;09.08.2019 13:53:57
1317952;658142;09.08.2019 14:03:35
1317970;658161;09.08.2019 14:14:24
1317971;658162;09.08.2019 14:14:37
1317997;658197;09.08.2019 14:40:00
1318016;483027;29.01.2019 12:47:39
1318069;658291;09.08.2019 15:47:53
1318097;658320;09.08.2019 16:14:24
1318104;658329;09.08.2019 16:26:42
1318126;658359;09.08.2019 16:57:05
1318131;658367;09.08.2019 17:03:14
1318136;658371;09.08.2019 17:11:09
1318190;658434;09.08.2019 18:01:14
1318199;658442;09.08.2019 18:11:00
1318203;658448;09.08.2019 18:13:23
1318230;658487;09.08.2019 18:51:59
1318244;658503;09.08.2019 19:06:47
1318246;658505;09.08.2019 19:08:44
1318285;658550;09.08.2019 19:47:08
1318309;658579;09.08.2019 20:18:47
1318333;658607;09.08.2019 20:52:58
1318342;658618;09.08.2019 21:00:21
1318343;658619;09.08.2019 21:00:31
1318364;658646;09.08.2019 21:36:28
1318369;628356;06.07.2019 00:04:16
1318385;658672;09.08.2019 22:04:42
1318409;658703;09.08.2019 22:42:30
1318411;658706;09.08.2019 22:48:28
1318468;658777;10.08.2019 00:35:28
1318494;658812;10.08.2019 03:23:04
1318557;658885;10.08.2019 09:29:37
1318562;647793;29.07.2019 12:58:39
1318574;658903;10.08.2019 09:51:17
1318582;658913;10.08.2019 09:58:02
1318594;658932;10.08.2019 10:21:11
1318620;658967;10.08.2019 10:58:30
1318636;658987;10.08.2019 11:15:17
1318650;659003;10.08.2019 11:23:10
1318655;659009;10.08.2019 11:25:51
1318666;659024;10.08.2019 11:34:39
1318681;659048;10.08.2019 11:46:33
1318686;659054;10.08.2019 11:47:23
1318691;659060;10.08.2019 11:50:45
1318698;659068;10.08.2019 11:53:33
1318699;659069;10.08.2019 11:54:43
1318711;659085;10.08.2019 12:04:07
1318714;659090;10.08.2019 12:06:02
1318725;659101;10.08.2019 12:14:30
1318727;659103;10.08.2019 12:15:03
1318737;659115;10.08.2019 12:21:07
1318766;659150;10.08.2019 12:41:09
1318792;659180;10.08.2019 12:48:15
1318844;659231;10.08.2019 13:12:50
1318852;659251;10.08.2019 13:23:45
1318885;659295;10.08.2019 13:45:56
1318916;659335;10.08.2019 14:05:32
1318919;659338;10.08.2019 14:06:12
1318955;659387;10.08.2019 14:33:09
1319045;659494;10.08.2019 15:45:31
1319087;659541;10.08.2019 16:25:00
1319118;659583;10.08.2019 17:10:34
1319130;659605;10.08.2019 17:30:20
1319150;659629;10.08.2019 17:54:09
1319158;659639;10.08.2019 17:54:26
1319233;659739;10.08.2019 19:46:32
1319243;659752;10.08.2019 19:59:18
1319285;659804;10.08.2019 21:08:40
1319327;659850;10.08.2019 22:02:51
1319330;659853;10.08.2019 22:04:42
1319385;659925;10.08.2019 23:33:19
1319403;659952;11.08.2019 02:13:15
1319464;660043;11.08.2019 10:57:04
1319498;660084;11.08.2019 11:34:08
1319521;660112;11.08.2019 12:10:46
1319529;660123;11.08.2019 12:22:13
1319545;660143;11.08.2019 12:32:13
1319562;660168;11.08.2019 12:53:13
1319566;660173;11.08.2019 12:57:16
1319596;660206;11.08.2019 13:32:52
1319600;660214;11.08.2019 13:37:19
1319631;660252;11.08.2019 14:07:48
1319652;660281;11.08.2019 14:44:05
1319691;660329;11.08.2019 15:37:48
1319760;660404;11.08.2019 16:59:56
1319764;660409;11.08.2019 17:03:28
1319794;660445;11.08.2019 17:46:25
1319808;660461;11.08.2019 18:00:23
1319821;660473;11.08.2019 18:10:46
1319867;660524;11.08.2019 19:14:01
1319877;660537;11.08.2019 19:30:13
1319884;660544;11.08.2019 19:40:39
1319893;660554;11.08.2019 19:53:52
1319900;660561;11.08.2019 20:06:43
1319968;660637;11.08.2019 21:58:46
1320022;660696;11.08.2019 23:07:50
1320035;660714;11.08.2019 23:47:54
1320065;660753;12.08.2019 02:07:55
1320067;660755;12.08.2019 02:22:18
1320082;660775;12.08.2019 07:56:19
1320099;660799;12.08.2019 08:57:53
1320126;660840;12.08.2019 10:10:08
1320129;635965;15.07.2019 07:21:57
1320141;660859;12.08.2019 10:31:26
1320158;660879;12.08.2019 10:59:49
1320200;660926;12.08.2019 11:53:17
1320226;660959;12.08.2019 12:31:47
1320292;661053;12.08.2019 13:54:53
1320320;661092;12.08.2019 14:34:04
1320324;661098;12.08.2019 14:39:08
1320338;661115;12.08.2019 14:54:13
1320349;661129;12.08.2019 15:11:37
1320365;661152;12.08.2019 15:33:24
1320368;661156;12.08.2019 15:34:42
1320371;661160;12.08.2019 15:38:09
1320377;661167;12.08.2019 15:42:27
1320378;661168;12.08.2019 15:43:08
1320385;661178;12.08.2019 15:48:59
1320405;661202;12.08.2019 16:21:27
1320409;661208;12.08.2019 16:25:48
1320426;661227;12.08.2019 16:49:05
1320489;661307;12.08.2019 18:51:09
1320501;661321;12.08.2019 19:17:48
1320555;661388;12.08.2019 20:38:32
1320586;661425;12.08.2019 21:24:29
1320599;661447;12.08.2019 21:55:33
1320616;661464;12.08.2019 22:21:19
1320619;661467;12.08.2019 22:24:32
1320631;661481;12.08.2019 22:39:06
1320688;661549;13.08.2019 00:29:38
1320690;661551;13.08.2019 00:35:27
1320701;661563;13.08.2019 01:26:37
1320715;661579;13.08.2019 03:27:10
1320719;661583;13.08.2019 04:07:18
1320746;661617;13.08.2019 08:39:33
1320758;651831;06.10.2018 12:41:13
1320798;661686;13.08.2019 10:23:21
1320808;661696;13.08.2019 10:39:38
1320815;661708;13.08.2019 10:48:06
1320828;661726;13.08.2019 11:10:49
1320939;661880;13.08.2019 13:34:16
1320999;661960;13.08.2019 14:42:48
1321082;662074;13.08.2019 16:29:20
1321137;662135;13.08.2019 17:23:45
1321147;662148;13.08.2019 17:39:40
1321172;662177;13.08.2019 18:13:27
1321278;662299;13.08.2019 20:43:33
1321286;662308;13.08.2019 20:54:47
1321294;662316;13.08.2019 21:02:45
1321357;662395;13.08.2019 22:23:56
1321382;662427;13.08.2019 22:55:10
1321408;662462;13.08.2019 23:48:02
1321412;662466;13.08.2019 23:58:48
1321434;662492;14.08.2019 00:54:55
1321464;662531;14.08.2019 06:18:30
1321518;662599;14.08.2019 09:45:47
1321579;662681;14.08.2019 11:08:27
1321660;662778;14.08.2019 12:24:40
1321664;662781;14.08.2019 12:26:16
1321665;662783;14.08.2019 12:27:35
1321693;662822;14.08.2019 12:56:05
1321724;662863;14.08.2019 13:27:44
1321750;662894;14.08.2019 13:53:56
1321806;662975;14.08.2019 15:00:29
1321809;662981;14.08.2019 15:08:42
1321824;663005;14.08.2019 15:26:52
1321831;663016;14.08.2019 15:33:50
1321871;663068;14.08.2019 16:35:58
1321890;663092;14.08.2019 17:05:00
1321922;663128;14.08.2019 17:50:49
1321933;663141;14.08.2019 18:03:21
1321939;663149;14.08.2019 18:10:43
1321968;663187;14.08.2019 18:54:06
1321969;663188;14.08.2019 18:56:02
1321994;663219;14.08.2019 19:42:03
1322019;663247;14.08.2019 20:21:38
1322044;663281;14.08.2019 21:03:58
1322045;663282;14.08.2019 21:04:02
1322092;663334;14.08.2019 22:18:35
1322144;663407;14.08.2019 23:59:49
1322162;663434;15.08.2019 01:44:56
1322177;649909;31.07.2019 16:33:01
1322206;663496;15.08.2019 09:15:33
1322207;663498;15.08.2019 09:16:05
1322235;663537;15.08.2019 10:09:57
1322264;663569;15.08.2019 10:44:28
1322354;548228;22.03.2019 22:24:38
1322375;663696;15.08.2019 12:58:54
1322377;640791;20.07.2019 21:31:29
1322400;507538;17.02.2019 20:02:56
1322434;663738;15.08.2019 13:31:16
1322437;603989;05.06.2019 16:27:25
1322446;663744;15.08.2019 13:36:29
1322454;611927;17.06.2019 08:03:13
1322489;663778;15.08.2019 14:05:48
1322520;663803;15.08.2019 14:26:54
1322578;663869;15.08.2019 15:12:36
1322653;663945;15.08.2019 16:23:20
1322681;663976;15.08.2019 16:54:16
1322723;664026;15.08.2019 17:52:13
1322738;664051;15.08.2019 18:20:32
1322769;664073;15.08.2019 18:48:27
1322779;468208;19.01.2019 12:26:46
1322781;609721;13.06.2019 19:02:25
1322793;664086;15.08.2019 19:08:41
1322840;616917;23.06.2019 14:57:21
1322874;519401;26.02.2019 19:55:11
1322904;563146;07.04.2019 12:48:13
1322910;553066;27.03.2019 16:34:07
1322930;412356;01.12.2018 22:25:08
1322952;453975;07.01.2019 14:04:54
1322984;603470;04.06.2019 20:16:04
1322998;664143;15.08.2019 21:04:38
1323099;664203;15.08.2019 22:38:49
1323109;664208;15.08.2019 22:49:13
1323112;424525;13.12.2018 01:44:00
1323157;664249;15.08.2019 23:54:34
1323186;664281;16.08.2019 01:27:50
1323200;664292;16.08.2019 03:48:42
1323224;497758;09.02.2019 18:58:50
1323256;585075;06.05.2019 19:49:23
1323292;664355;16.08.2019 09:29:09
1323323;664371;16.08.2019 09:59:00
1323340;491412;04.02.2019 18:44:34
1323344;544682;19.03.2019 23:34:26
1323382;645587;26.07.2019 17:05:14
1323453;617062;23.06.2019 17:36:53
1323457;577112;24.04.2019 23:35:12
1323462;536885;12.03.2019 19:04:32
1323487;322356;17.08.2018 17:17:30
1323506;664482;16.08.2019 11:38:59
1323511;664487;16.08.2019 11:33:48
1323516;614551;20.06.2019 18:29:47
1323525;639510;19.07.2019 14:38:26
1323532;581646;01.05.2019 14:49:54
1323629;516133;24.02.2019 11:17:11
1323667;485826;31.01.2019 15:19:22
1323698;664600;16.08.2019 13:28:38
1323729;664631;16.08.2019 13:55:02
1323767;664670;16.08.2019 13:51:46
1323811;664722;16.08.2019 15:11:21
1323820;664733;16.08.2019 15:17:40
1323942;664803;16.08.2019 16:29:38
1323962;616045;22.06.2019 14:45:34
1323979;664817;16.08.2019 16:46:02
1324022;551977;26.03.2019 13:46:48
1324069;493112;06.02.2019 10:29:38
1324072;235104;26.11.2017 20:57:45
1324076;664874;16.08.2019 17:43:14
1324091;571721;17.04.2019 11:14:26
1324097;535515;11.03.2019 15:22:15
1324122;614636;20.06.2019 20:31:23
1324146;600759;31.05.2019 18:38:05
1324175;664934;16.08.2019 18:39:06
1324226;664947;16.08.2019 19:08:59
1324265;611547;16.06.2019 14:21:15
1324271;443217;26.12.2018 20:57:20
1324279;664975;16.08.2019 19:38:51
1324375;665032;16.08.2019 21:08:56
1324394;186210;18.07.2017 21:06:25
1324401;665050;16.08.2019 21:35:44
1324407;665056;16.08.2019 21:39:52
1324408;626632;04.07.2019 10:24:14
1324411;544886;20.03.2019 10:51:47
1324420;665064;16.08.2019 21:56:30
1324440;665075;16.08.2019 22:28:19
1324504;665124;17.08.2019 00:22:19
1324506;665126;17.08.2019 00:30:43
1324517;665136;17.08.2019 00:56:23
1324546;665157;17.08.2019 03:55:11
1324566;570652;15.04.2019 20:36:03
1324577;610685;15.06.2019 11:09:04
1324585;665187;17.08.2019 08:16:49
1324605;665206;17.08.2019 08:53:46
1324631;665226;17.08.2019 09:41:36
1324640;665236;17.08.2019 09:52:38
1324652;436101;22.12.2018 01:49:34
1324662;665264;17.08.2019 10:14:17
1324751;608357;11.06.2019 18:34:44
1324847;665461;17.08.2019 12:28:45
1324867;571635;17.04.2019 09:28:14
1324883;665497;17.08.2019 12:57:31
1324898;627451;05.07.2019 03:10:27
1324909;665530;17.08.2019 13:19:00
1324941;665559;17.08.2019 13:39:22
1324976;665609;17.08.2019 14:13:55
1324983;665622;17.08.2019 14:21:01
1324995;665635;17.08.2019 14:27:41
1325003;665641;17.08.2019 14:34:07
1325057;665698;17.08.2019 15:10:48
1325076;665723;17.08.2019 15:40:40
1325086;665734;17.08.2019 15:46:54
1325100;665748;17.08.2019 16:01:08
1325112;619640;26.06.2019 20:30:57
1325178;665833;17.08.2019 17:19:16
1325201;665855;17.08.2019 17:40:51
1325212;665869;17.08.2019 17:51:18
1325239;665897;17.08.2019 18:18:21
1325281;665939;17.08.2019 18:52:35
1325315;561169;05.04.2019 10:57:37
1325358;666024;17.08.2019 19:53:34
1325378;666045;17.08.2019 20:18:25
1325398;666067;17.08.2019 20:46:55
1325423;666097;17.08.2019 21:30:00
1325459;666133;17.08.2019 22:19:54
1325476;666152;17.08.2019 22:47:50
1325501;666180;17.08.2019 23:16:18
1325503;666182;17.08.2019 23:17:57
1325526;666206;18.08.2019 00:08:05
1325564;666242;18.08.2019 02:41:42
1325647;666330;18.08.2019 09:49:05
1325654;666342;18.08.2019 10:03:20
1325703;666401;18.08.2019 11:02:45
1325704;666402;18.08.2019 11:03:31
1325753;666463;18.08.2019 11:50:27
1325799;666511;18.08.2019 12:30:38
1325806;666521;18.08.2019 12:35:37
1325839;666559;18.08.2019 12:54:53
1325843;619760;26.06.2019 22:48:33
1325846;666564;18.08.2019 13:01:37
1325885;597501;26.05.2019 17:55:26
1325951;629322;07.07.2019 09:09:12
1325962;666693;18.08.2019 14:26:11
1326004;666738;18.08.2019 15:10:49
1326008;666744;18.08.2019 15:13:49
1326057;666801;18.08.2019 16:13:41
1326059;666803;18.08.2019 16:15:24
1326100;666856;18.08.2019 17:01:01
1326102;666858;18.08.2019 17:02:39
1326114;666870;18.08.2019 17:20:06
1326116;666873;18.08.2019 17:26:57
1326120;666879;18.08.2019 17:35:26
1326168;666935;18.08.2019 18:31:24
1326176;666944;18.08.2019 18:42:16
1326196;666966;18.08.2019 19:07:08
1326241;667015;18.08.2019 20:15:58
1326253;667032;18.08.2019 20:37:17
1326255;667035;18.08.2019 20:40:20
1326286;667083;18.08.2019 21:29:04
1326333;667139;18.08.2019 22:48:12
1326345;667154;18.08.2019 23:05:52
1326365;667175;18.08.2019 23:36:30
1326376;667187;18.08.2019 23:56:29
1326397;667211;19.08.2019 01:13:32
1326399;667214;19.08.2019 01:24:32
1326404;667218;19.08.2019 01:52:19
1326436;667251;19.08.2019 07:41:48
1326445;667259;19.08.2019 08:15:29
1326485;640853;20.07.2019 22:55:44
1326497;667314;19.08.2019 09:58:36
1326522;667342;19.08.2019 10:34:50
1326550;667365;19.08.2019 11:02:01
1326557;460865;13.01.2019 10:15:58
1326566;667391;19.08.2019 11:23:34
1326580;667405;19.08.2019 11:38:36
1326588;667409;19.08.2019 11:43:17
1326658;586935;09.05.2019 17:49:36
1326659;667487;19.08.2019 13:01:19
1326667;667495;19.08.2019 13:13:04
1326712;667554;19.08.2019 13:56:47
1326765;667622;19.08.2019 14:40:37
1326797;452147;05.01.2019 15:09:21
1326829;667699;19.08.2019 15:42:18
1326855;667724;19.08.2019 16:08:26
1326877;667753;19.08.2019 16:37:22
1326895;558168;01.04.2019 15:02:36
1326898;667779;19.08.2019 17:04:34
1326921;667807;19.08.2019 17:24:10
1326928;667816;19.08.2019 17:28:32
1326937;667828;19.08.2019 17:39:59
1326945;667838;19.08.2019 17:50:23
1326993;667888;19.08.2019 18:58:13
1327095;668006;19.08.2019 21:08:35
1327096;668008;19.08.2019 21:09:51
1327152;668078;19.08.2019 22:30:36
1327153;668079;19.08.2019 22:32:16
1327171;668103;19.08.2019 23:08:15
1327220;668162;20.08.2019 00:34:17
1327257;668204;20.08.2019 07:34:38
1327276;668232;20.08.2019 08:55:55
1327308;668275;20.08.2019 10:08:58
1327309;668276;20.08.2019 10:09:26
1327324;668298;20.08.2019 10:44:24
1327392;668380;20.08.2019 12:06:24
1327398;668388;20.08.2019 12:16:46
1327441;668437;20.08.2019 12:52:44
1327477;668490;20.08.2019 13:48:24
1327500;668519;20.08.2019 14:16:26
1327514;668532;20.08.2019 14:23:52
1327538;668568;20.08.2019 14:53:43
1327563;668600;20.08.2019 15:39:11
1327571;668612;20.08.2019 15:51:52
1327603;668653;20.08.2019 16:44:46
1327622;668674;20.08.2019 17:16:47
1327632;668686;20.08.2019 17:23:13
1327666;668726;20.08.2019 18:09:24
1327681;667873;19.08.2019 18:39:18
1327726;668798;20.08.2019 19:49:34
1327728;668801;20.08.2019 19:54:18
1327741;668816;20.08.2019 20:13:28
1327765;668844;20.08.2019 20:58:21
1327786;668872;20.08.2019 21:32:04
1327795;668882;20.08.2019 21:42:13
1327810;668902;20.08.2019 22:03:45
1327815;668907;20.08.2019 22:10:22
1327846;668944;20.08.2019 22:47:38
1327857;668953;20.08.2019 22:53:01
1327888;668993;21.08.2019 00:03:59
1327929;669046;21.08.2019 07:58:44
1327957;669084;21.08.2019 09:25:21
1327971;669104;21.08.2019 09:51:16
1327992;669131;21.08.2019 10:27:15
1327998;669138;21.08.2019 10:31:30
1328022;669169;21.08.2019 10:55:49
1328023;669174;21.08.2019 11:03:42
1328054;669217;21.08.2019 12:01:46
1328093;669261;21.08.2019 12:32:45
1328103;669271;21.08.2019 12:41:44
1328129;669309;21.08.2019 13:13:07
1328133;669314;21.08.2019 13:16:07
1328164;669357;21.08.2019 13:45:38
1328185;669388;21.08.2019 14:13:05
1328199;669404;21.08.2019 14:28:36
1328200;669405;21.08.2019 14:28:41
1328201;669406;21.08.2019 14:28:59
1328245;669462;21.08.2019 15:14:00
1328249;669468;21.08.2019 15:18:55
1328252;669473;21.08.2019 15:24:27
1328261;669484;21.08.2019 15:33:42
1328288;669513;21.08.2019 16:03:28
1328365;669598;21.08.2019 17:18:52
1328429;669679;21.08.2019 19:15:41
1328456;669717;21.08.2019 20:00:42
